date,confiance,paris,succes,gains,profit,strategie
2022-07-02,Moyen,31,7,29.0,-2.0,GAGNANT
2022-07-03,FORT,8,3,8.1,0.09999999999999964,GAGNANT
2022-07-03,Moyen,26,8,43.1,17.1,GAGNANT
2022-07-04,FORT,9,6,14.2,5.199999999999999,GAGNANT
2022-07-04,Moyen,21,8,34.9,13.899999999999999,GAGNANT
2022-07-05,FORT,6,3,6.0,0.0,GAGNANT
2022-07-05,Moyen,27,7,29.2,2.1999999999999993,GAGNANT
2022-07-06,FORT,10,6,12.0,2.0,GAGNANT
2022-07-06,Moyen,23,5,15.1,-7.9,GAGNANT
2022-07-07,FORT,10,6,21.799999999999997,11.799999999999997,GAGNANT
2022-07-07,Moyen,27,7,26.3,-0.6999999999999993,GAGNANT
2022-07-08,FORT,11,4,9.2,-1.8000000000000007,GAGNANT
2022-07-08,Moyen,23,7,23.4,0.3999999999999986,GAGNANT
2022-07-09,FORT,11,4,8.4,-2.5999999999999996,GAGNANT
2022-07-09,Moyen,21,5,15.100000000000001,-5.899999999999999,GAGNANT
2022-07-10,FORT,7,4,8.2,1.1999999999999993,GAGNANT
2022-07-10,Moyen,29,11,32.0,3.0,GAGNANT
2022-07-11,FORT,6,2,4.5,-1.5,GAGNANT
2022-07-11,Moyen,25,4,10.7,-14.3,GAGNANT
2022-07-12,FORT,9,5,11.1,2.0999999999999996,GAGNANT
2022-07-12,Moyen,24,6,19.6,-4.399999999999999,GAGNANT
2022-07-13,FORT,10,4,10.600000000000001,0.6000000000000014,GAGNANT
2022-07-13,Moyen,21,8,29.3,8.3,GAGNANT
2022-07-14,FORT,11,3,7.2,-3.8,GAGNANT
2022-07-14,Moyen,39,12,58.7,19.700000000000003,GAGNANT
2022-07-15,FORT,11,5,11.5,0.5,GAGNANT
2022-07-15,Moyen,28,9,30.4,2.3999999999999986,GAGNANT
2022-07-16,FORT,9,3,10.8,1.8000000000000007,GAGNANT
2022-07-16,Moyen,22,6,18.7,-3.3000000000000007,GAGNANT
2022-07-17,FORT,10,9,19.5,9.5,GAGNANT
2022-07-17,Moyen,24,6,21.9,-2.1000000000000014,GAGNANT
2022-07-18,FORT,11,7,13.2,2.1999999999999993,GAGNANT
2022-07-18,Moyen,19,6,14.8,-4.199999999999999,GAGNANT
2022-07-19,FORT,9,3,5.3,-3.7,GAGNANT
2022-07-19,Moyen,24,8,22.9,-1.1000000000000014,GAGNANT
2022-07-20,FORT,10,6,11.3,1.3000000000000007,GAGNANT
2022-07-20,Moyen,27,8,28.1,1.1000000000000014,GAGNANT
2022-07-21,FORT,7,1,2.0,-5.0,GAGNANT
2022-07-21,Moyen,32,10,35.3,3.299999999999997,GAGNANT
2022-07-22,FORT,13,6,11.1,-1.9000000000000004,GAGNANT
2022-07-22,Moyen,26,8,24.900000000000002,-1.0999999999999979,GAGNANT
2022-07-23,FORT,14,5,10.7,-3.3000000000000007,GAGNANT
2022-07-23,Moyen,34,8,44.2,10.200000000000003,GAGNANT
2022-07-24,FORT,10,6,15.3,5.300000000000001,GAGNANT
2022-07-24,Moyen,30,10,31.2,1.1999999999999993,GAGNANT
2022-07-25,FORT,14,10,19.4,5.399999999999999,GAGNANT
2022-07-25,Moyen,19,9,37.2,18.200000000000003,GAGNANT
2022-07-26,FORT,10,4,8.6,-1.4000000000000004,GAGNANT
2022-07-26,Moyen,31,16,59.1,28.1,GAGNANT
2022-07-27,FORT,16,3,6.1,-9.9,GAGNANT
2022-07-27,Moyen,21,6,26.0,5.0,GAGNANT
2022-07-28,FORT,13,8,24.1,11.100000000000001,GAGNANT
2022-07-28,Moyen,27,8,29.700000000000003,2.700000000000003,GAGNANT
2022-07-29,FORT,11,6,11.9,0.9000000000000004,GAGNANT
2022-07-29,Moyen,26,12,75.4,49.400000000000006,GAGNANT
2022-07-30,FORT,9,7,15.1,6.1,GAGNANT
2022-07-30,Moyen,23,12,52.4,29.4,GAGNANT
2022-07-31,FORT,8,4,7.1,-0.9000000000000004,GAGNANT
2022-07-31,Moyen,26,2,5.6,-20.4,GAGNANT
2022-08-01,FORT,9,6,11.3,2.3000000000000007,GAGNANT
2022-08-01,Moyen,22,8,26.2,4.199999999999999,GAGNANT
2022-08-02,FORT,16,8,17.7,1.6999999999999993,GAGNANT
2022-08-02,Moyen,26,6,21.8,-4.199999999999999,GAGNANT
2022-08-03,FORT,7,2,4.5,-2.5,GAGNANT
2022-08-03,Moyen,30,12,40.5,10.5,GAGNANT
2022-08-04,FORT,11,6,67.1,56.099999999999994,GAGNANT
2022-08-04,Moyen,28,7,24.5,-3.5,GAGNANT
2022-08-05,FORT,9,4,10.1,1.0999999999999996,GAGNANT
2022-08-05,Moyen,31,10,29.7,-1.3000000000000007,GAGNANT
2022-08-06,FORT,11,5,9.3,-1.6999999999999993,GAGNANT
2022-08-06,Moyen,31,8,25.6,-5.399999999999999,GAGNANT
2022-08-07,FORT,6,2,3.8,-2.2,GAGNANT
2022-08-07,Moyen,37,14,56.0,19.0,GAGNANT
2022-08-08,FORT,9,1,2.7,-6.3,GAGNANT
2022-08-08,Moyen,30,10,37.5,7.5,GAGNANT
2022-08-09,FORT,8,6,15.1,7.1,GAGNANT
2022-08-09,Moyen,38,14,56.7,18.700000000000003,GAGNANT
2022-08-10,FORT,10,7,15.0,5.0,GAGNANT
2022-08-10,Moyen,27,8,33.7,6.700000000000003,GAGNANT
2022-08-11,FORT,17,11,30.799999999999997,13.799999999999997,GAGNANT
2022-08-11,Moyen,31,6,23.7,-7.300000000000001,GAGNANT
2022-08-12,FORT,12,4,10.0,-2.0,GAGNANT
2022-08-12,Moyen,27,9,32.4,5.399999999999999,GAGNANT
2022-08-13,FORT,6,3,7.1,1.0999999999999996,GAGNANT
2022-08-13,Moyen,25,8,23.6,-1.3999999999999986,GAGNANT
2022-08-14,FORT,6,5,8.7,2.6999999999999993,GAGNANT
2022-08-14,Moyen,19,9,29.0,10.0,GAGNANT
2022-08-15,FORT,9,4,9.3,0.3000000000000007,GAGNANT
2022-08-15,Moyen,23,6,18.8,-4.199999999999999,GAGNANT
2022-08-16,FORT,9,7,16.2,7.199999999999999,GAGNANT
2022-08-16,Moyen,30,9,43.4,13.399999999999999,GAGNANT
2022-08-17,FORT,9,2,3.8,-5.2,GAGNANT
2022-08-17,Moyen,21,5,41.0,20.0,GAGNANT
2022-08-18,FORT,11,7,15.299999999999999,4.299999999999999,GAGNANT
2022-08-18,Moyen,19,6,29.700000000000003,10.700000000000003,GAGNANT
2022-08-19,FORT,4,2,4.4,0.40000000000000036,GAGNANT
2022-08-19,Moyen,30,10,44.6,14.600000000000001,GAGNANT
2022-08-20,FORT,12,7,13.399999999999999,1.3999999999999986,GAGNANT
2022-08-20,Moyen,43,9,48.4,5.399999999999999,GAGNANT
2022-08-21,FORT,14,8,22.1,8.100000000000001,GAGNANT
2022-08-21,Moyen,21,3,14.399999999999999,-6.600000000000001,GAGNANT
2022-08-22,FORT,11,6,12.6,1.5999999999999996,GAGNANT
2022-08-22,Moyen,21,5,14.600000000000001,-6.399999999999999,GAGNANT
2022-08-23,FORT,7,4,6.2,-0.7999999999999998,GAGNANT
2022-08-23,Moyen,26,4,13.7,-12.3,GAGNANT
2022-08-24,FORT,10,5,10.8,0.8000000000000007,GAGNANT
2022-08-24,Moyen,22,6,18.9,-3.1000000000000014,GAGNANT
2022-08-25,FORT,9,8,14.6,5.6,GAGNANT
2022-08-25,Moyen,23,7,23.1,0.10000000000000142,GAGNANT
2022-08-26,FORT,7,4,8.2,1.1999999999999993,GAGNANT
2022-08-26,Moyen,25,10,42.3,17.299999999999997,GAGNANT
2022-08-27,FORT,12,5,13.0,1.0,GAGNANT
2022-08-27,Moyen,35,5,25.200000000000003,-9.799999999999997,GAGNANT
2022-08-28,FORT,9,5,12.1,3.0999999999999996,GAGNANT
2022-08-28,Moyen,22,5,30.299999999999997,8.299999999999997,GAGNANT
2022-08-29,FORT,2,2,3.1,1.1,GAGNANT
2022-08-29,Moyen,20,6,23.1,3.1000000000000014,GAGNANT
2022-08-30,FORT,15,10,22.9,7.899999999999999,GAGNANT
2022-08-30,Moyen,18,7,27.1,9.100000000000001,GAGNANT
2022-08-31,FORT,7,3,5.0,-2.0,GAGNANT
2022-08-31,Moyen,17,7,30.8,13.8,GAGNANT
2022-09-01,FORT,9,7,14.9,5.9,GAGNANT
2022-09-01,Moyen,23,5,16.2,-6.800000000000001,GAGNANT
2022-09-02,FORT,9,4,8.8,-0.1999999999999993,GAGNANT
2022-09-02,Moyen,23,6,21.4,-1.6000000000000014,GAGNANT
2022-09-03,FORT,16,8,17.8,1.8000000000000007,GAGNANT
2022-09-03,Moyen,24,9,33.300000000000004,9.300000000000004,GAGNANT
2022-09-04,FORT,14,5,9.4,-4.6,GAGNANT
2022-09-04,Moyen,44,8,32.9,-11.100000000000001,GAGNANT
2022-09-05,FORT,9,5,10.9,1.9000000000000004,GAGNANT
2022-09-05,Moyen,32,10,58.5,26.5,GAGNANT
2022-09-06,FORT,10,6,12.7,2.6999999999999993,GAGNANT
2022-09-06,Moyen,21,5,22.4,1.3999999999999986,GAGNANT
2022-09-07,FORT,7,5,13.3,6.300000000000001,GAGNANT
2022-09-07,Moyen,17,4,13.9,-3.0999999999999996,GAGNANT
2022-09-08,FORT,8,4,9.8,1.8000000000000007,GAGNANT
2022-09-08,Moyen,24,8,31.3,7.300000000000001,GAGNANT
2022-09-09,FORT,10,5,10.6,0.5999999999999996,GAGNANT
2022-09-09,Moyen,30,3,11.0,-19.0,GAGNANT
2022-09-10,FORT,9,6,10.6,1.5999999999999996,GAGNANT
2022-09-10,Moyen,33,13,40.5,7.5,GAGNANT
2022-09-11,FORT,14,6,13.9,-0.09999999999999964,GAGNANT
2022-09-11,Moyen,44,10,40.800000000000004,-3.1999999999999957,GAGNANT
2022-09-12,FORT,6,2,4.7,-1.2999999999999998,GAGNANT
2022-09-12,Moyen,31,10,33.2,2.200000000000003,GAGNANT
2022-09-13,FORT,6,2,4.1,-1.9000000000000004,GAGNANT
2022-09-13,Moyen,19,7,24.3,5.300000000000001,GAGNANT
2022-09-14,FORT,12,6,11.8,-0.1999999999999993,GAGNANT
2022-09-14,Moyen,20,5,15.799999999999999,-4.200000000000001,GAGNANT
2022-09-15,FORT,3,2,4.1,1.0999999999999996,GAGNANT
2022-09-15,Moyen,21,7,33.1,12.100000000000001,GAGNANT
2022-09-16,FORT,8,2,4.2,-3.8,GAGNANT
2022-09-16,Moyen,31,9,31.4,0.3999999999999986,GAGNANT
2022-09-17,FORT,13,6,17.6,4.600000000000001,GAGNANT
2022-09-17,Moyen,42,8,23.9,-18.1,GAGNANT
2022-09-18,FORT,8,4,7.6,-0.40000000000000036,GAGNANT
2022-09-18,Moyen,41,14,57.8,16.799999999999997,GAGNANT
2022-09-19,FORT,9,4,8.100000000000001,-0.8999999999999986,GAGNANT
2022-09-19,Moyen,39,9,39.9,0.8999999999999986,GAGNANT
2022-09-20,FORT,2,2,4.5,2.5,GAGNANT
2022-09-20,Moyen,22,7,26.4,4.399999999999999,GAGNANT
2022-09-21,FORT,8,4,8.3,0.3000000000000007,GAGNANT
2022-09-21,Moyen,24,5,12.2,-11.8,GAGNANT
2022-09-22,FORT,2,0,0.0,-2.0,GAGNANT
2022-09-22,Moyen,21,4,19.0,-2.0,GAGNANT
2022-09-23,FORT,2,2,4.3,2.3,GAGNANT
2022-09-23,Moyen,30,8,26.3,-3.6999999999999993,GAGNANT
2022-09-24,FORT,14,10,25.1,11.100000000000001,GAGNANT
2022-09-24,Moyen,33,7,24.2,-8.8,GAGNANT
2022-09-25,FORT,13,6,12.1,-0.9000000000000004,GAGNANT
2022-09-25,Moyen,59,21,83.4,24.400000000000006,GAGNANT
2022-09-26,FORT,5,2,4.9,-0.09999999999999964,GAGNANT
2022-09-26,Moyen,36,9,53.1,17.1,GAGNANT
2022-09-27,FORT,3,2,3.8,0.7999999999999998,GAGNANT
2022-09-27,Moyen,21,6,19.5,-1.5,GAGNANT
2022-09-28,FORT,8,5,10.399999999999999,2.3999999999999986,GAGNANT
2022-09-28,Moyen,22,7,33.2,11.200000000000003,GAGNANT
2022-09-29,FORT,6,2,3.2,-2.8,GAGNANT
2022-09-29,Moyen,19,5,16.6,-2.3999999999999986,GAGNANT
2022-09-30,FORT,6,1,1.8,-4.2,GAGNANT
2022-09-30,Moyen,28,11,31.0,3.0,GAGNANT
2022-10-01,FORT,8,2,4.2,-3.8,GAGNANT
2022-10-01,Moyen,40,14,54.0,14.0,GAGNANT
2022-10-02,FORT,6,2,4.1,-1.9000000000000004,GAGNANT
2022-10-02,Moyen,69,16,61.9,-7.100000000000001,GAGNANT
2022-10-03,FORT,10,4,6.8,-3.2,GAGNANT
2022-10-03,Moyen,31,4,22.6,-8.399999999999999,GAGNANT
2022-10-04,FORT,3,1,1.4,-1.6,GAGNANT
2022-10-04,Moyen,21,4,17.799999999999997,-3.200000000000003,GAGNANT
2022-10-05,FORT,7,5,8.9,1.9000000000000004,GAGNANT
2022-10-05,Moyen,26,5,15.6,-10.4,GAGNANT
2022-10-06,FORT,7,1,2.1,-4.9,GAGNANT
2022-10-06,Moyen,25,5,15.4,-9.6,GAGNANT
2022-10-07,FORT,10,4,7.6,-2.4000000000000004,GAGNANT
2022-10-07,Moyen,29,7,24.9,-4.100000000000001,GAGNANT
2022-10-08,FORT,9,4,9.2,0.1999999999999993,GAGNANT
2022-10-08,Moyen,34,8,31.7,-2.3000000000000007,GAGNANT
2022-10-09,FORT,10,6,14.0,4.0,GAGNANT
2022-10-09,Moyen,54,10,44.5,-9.5,GAGNANT
2022-10-10,FORT,7,2,4.2,-2.8,GAGNANT
2022-10-10,Moyen,40,9,52.5,12.5,GAGNANT
2022-10-11,FORT,2,2,5.199999999999999,3.1999999999999993,GAGNANT
2022-10-11,Moyen,21,4,14.0,-7.0,GAGNANT
2022-10-12,FORT,4,2,4.6,0.5999999999999996,GAGNANT
2022-10-12,Moyen,20,7,28.900000000000002,8.900000000000002,GAGNANT
2022-10-13,FORT,4,3,6.8,2.8,GAGNANT
2022-10-13,Moyen,20,2,6.5,-13.5,GAGNANT
2022-10-14,FORT,7,4,10.7,3.6999999999999993,GAGNANT
2022-10-14,Moyen,26,9,30.4,4.399999999999999,GAGNANT
2022-10-15,FORT,13,8,17.7,4.699999999999999,GAGNANT
2022-10-15,Moyen,22,4,11.9,-10.1,GAGNANT
2022-10-16,FORT,18,8,19.5,1.5,GAGNANT
2022-10-16,Moyen,92,19,141.7,49.69999999999999,GAGNANT
2022-10-17,FORT,2,0,0.0,-2.0,GAGNANT
2022-10-17,Moyen,36,9,40.5,4.5,GAGNANT
2022-10-18,FORT,6,4,11.2,5.199999999999999,GAGNANT
2022-10-18,Moyen,18,3,16.4,-1.6000000000000014,GAGNANT
2022-10-19,FORT,6,3,4.5,-1.5,GAGNANT
2022-10-19,Moyen,19,3,12.0,-7.0,GAGNANT
2022-10-20,FORT,4,2,3.6,-0.3999999999999999,GAGNANT
2022-10-20,Moyen,21,7,26.4,5.399999999999999,GAGNANT
2022-10-21,FORT,6,5,11.9,5.9,GAGNANT
2022-10-21,Moyen,25,9,35.6,10.600000000000001,GAGNANT
2022-10-22,FORT,6,3,9.0,3.0,GAGNANT
2022-10-22,Moyen,35,8,27.0,-8.0,GAGNANT
2022-10-23,FORT,16,9,22.3,6.300000000000001,GAGNANT
2022-10-23,Moyen,62,20,96.7,34.7,GAGNANT
2022-10-24,FORT,9,6,13.7,4.699999999999999,GAGNANT
2022-10-24,Moyen,31,6,24.7,-6.300000000000001,GAGNANT
2022-10-25,FORT,7,4,8.3,1.3000000000000007,GAGNANT
2022-10-25,Moyen,17,4,11.2,-5.800000000000001,GAGNANT
2022-10-26,FORT,2,1,2.8,0.7999999999999998,GAGNANT
2022-10-26,Moyen,22,5,16.8,-5.199999999999999,GAGNANT
2022-10-27,FORT,7,4,8.1,1.0999999999999996,GAGNANT
2022-10-27,Moyen,16,2,6.6,-9.4,GAGNANT
2022-10-28,FORT,5,1,1.6,-3.4,GAGNANT
2022-10-28,Moyen,33,8,30.2,-2.8000000000000007,GAGNANT
2022-10-29,FORT,7,2,9.100000000000001,2.1000000000000014,GAGNANT
2022-10-29,Moyen,33,9,84.89999999999999,51.89999999999999,GAGNANT
2022-10-30,FORT,12,5,12.799999999999999,0.7999999999999989,GAGNANT
2022-10-30,Moyen,62,21,94.9,32.900000000000006,GAGNANT
2022-10-31,FORT,4,1,2.6,-1.4,GAGNANT
2022-10-31,Moyen,26,7,20.8,-5.199999999999999,GAGNANT
2022-11-01,FORT,12,7,16.9,4.899999999999999,GAGNANT
2022-11-01,Moyen,59,14,78.7,19.700000000000003,GAGNANT
2022-11-02,FORT,9,7,14.9,5.9,GAGNANT
2022-11-02,Moyen,15,5,20.2,5.199999999999999,GAGNANT
2022-11-03,FORT,7,4,7.9,0.9000000000000004,GAGNANT
2022-11-03,Moyen,17,4,13.7,-3.3000000000000007,GAGNANT
2022-11-04,FORT,8,5,9.0,1.0,GAGNANT
2022-11-04,Moyen,23,6,20.599999999999998,-2.400000000000002,GAGNANT
2022-11-05,FORT,10,4,15.2,5.199999999999999,GAGNANT
2022-11-05,Moyen,23,5,22.2,-0.8000000000000007,GAGNANT
2022-11-06,FORT,14,7,22.1,8.100000000000001,GAGNANT
2022-11-06,Moyen,53,12,44.4,-8.600000000000001,GAGNANT
2022-11-07,FORT,6,3,5.3,-0.7000000000000002,GAGNANT
2022-11-07,Moyen,34,8,29.1,-4.899999999999999,GAGNANT
2022-11-08,FORT,6,4,10.1,4.1,GAGNANT
2022-11-08,Moyen,25,3,11.0,-14.0,GAGNANT
2022-11-09,FORT,10,5,10.6,0.5999999999999996,GAGNANT
2022-11-09,Moyen,14,4,21.3,7.300000000000001,GAGNANT
2022-11-10,FORT,8,4,12.0,4.0,GAGNANT
2022-11-10,Moyen,25,6,29.200000000000003,4.200000000000003,GAGNANT
2022-11-11,FORT,18,10,26.5,8.5,GAGNANT
2022-11-11,Moyen,63,17,82.39999999999999,19.39999999999999,GAGNANT
2022-11-12,FORT,7,3,5.2,-1.7999999999999998,GAGNANT
2022-11-12,Moyen,33,3,20.0,-13.0,GAGNANT
2022-11-13,FORT,9,3,12.8,3.8000000000000007,GAGNANT
2022-11-13,Moyen,45,14,61.099999999999994,16.099999999999994,GAGNANT
2022-11-14,FORT,9,7,12.2,3.1999999999999993,GAGNANT
2022-11-14,Moyen,33,11,40.1,7.100000000000001,GAGNANT
2022-11-15,FORT,7,4,6.8,-0.20000000000000018,GAGNANT
2022-11-15,Moyen,25,11,32.4,7.399999999999999,GAGNANT
2022-11-16,FORT,9,4,8.3,-0.6999999999999993,GAGNANT
2022-11-16,Moyen,25,4,19.2,-5.800000000000001,GAGNANT
2022-11-17,FORT,5,2,5.8,0.7999999999999998,GAGNANT
2022-11-17,Moyen,20,9,31.7,11.7,GAGNANT
2022-11-18,FORT,5,3,6.1,1.0999999999999996,GAGNANT
2022-11-18,Moyen,26,7,19.4,-6.600000000000001,GAGNANT
2022-11-19,FORT,10,5,17.4,7.399999999999999,GAGNANT
2022-11-19,Moyen,28,8,28.9,0.8999999999999986,GAGNANT
2022-11-20,FORT,16,4,16.0,0.0,GAGNANT
2022-11-20,Moyen,82,20,75.4,-6.599999999999994,GAGNANT
2022-11-21,FORT,9,4,7.8999999999999995,-1.1000000000000005,GAGNANT
2022-11-21,Moyen,32,4,16.9,-15.100000000000001,GAGNANT
2022-11-22,FORT,7,4,10.8,3.8000000000000007,GAGNANT
2022-11-22,Moyen,18,3,10.5,-7.5,GAGNANT
2022-11-23,FORT,7,4,7.8,0.7999999999999998,GAGNANT
2022-11-23,Moyen,23,4,13.4,-9.6,GAGNANT
2022-11-24,FORT,6,3,7.0,1.0,GAGNANT
2022-11-24,Moyen,28,7,44.4,16.4,GAGNANT
2022-11-25,FORT,7,4,10.9,3.9000000000000004,GAGNANT
2022-11-25,Moyen,24,6,21.9,-2.1000000000000014,GAGNANT
2022-11-26,FORT,12,5,12.0,0.0,GAGNANT
2022-11-26,Moyen,29,8,24.1,-4.899999999999999,GAGNANT
2022-11-27,FORT,14,5,12.0,-2.0,GAGNANT
2022-11-27,Moyen,83,27,107.6,24.599999999999994,GAGNANT
2022-11-28,FORT,4,1,1.9,-2.1,GAGNANT
2022-11-28,Moyen,25,7,28.4,3.3999999999999986,GAGNANT
2022-11-29,FORT,4,3,6.0,2.0,GAGNANT
2022-11-29,Moyen,21,6,19.2,-1.8000000000000007,GAGNANT
2022-11-30,FORT,4,1,2.1,-1.9,GAGNANT
2022-11-30,Moyen,21,4,11.1,-9.9,GAGNANT
2022-12-01,FORT,3,2,3.2,0.20000000000000018,GAGNANT
2022-12-01,Moyen,21,5,24.2,3.1999999999999993,GAGNANT
2022-12-02,FORT,7,4,9.6,2.5999999999999996,GAGNANT
2022-12-02,Moyen,23,8,35.7,12.700000000000003,GAGNANT
2022-12-03,FORT,9,6,12.1,3.0999999999999996,GAGNANT
2022-12-03,Moyen,25,9,28.3,3.3000000000000007,GAGNANT
2022-12-04,FORT,8,4,9.5,1.5,GAGNANT
2022-12-04,Moyen,51,15,64.9,13.900000000000006,GAGNANT
2022-12-05,FORT,3,0,0.0,-3.0,GAGNANT
2022-12-05,Moyen,29,11,40.1,11.100000000000001,GAGNANT
2022-12-06,FORT,9,5,10.2,1.1999999999999993,GAGNANT
2022-12-06,Moyen,30,6,23.3,-6.699999999999999,GAGNANT
2022-12-07,FORT,6,4,12.9,6.9,GAGNANT
2022-12-07,Moyen,18,7,34.5,16.5,GAGNANT
2022-12-08,FORT,5,2,4.3,-0.7000000000000002,GAGNANT
2022-12-08,Moyen,18,4,14.700000000000001,-3.299999999999999,GAGNANT
2022-12-09,FORT,6,1,3.6,-2.4,GAGNANT
2022-12-09,Moyen,25,9,35.6,10.600000000000001,GAGNANT
2022-12-10,FORT,6,4,10.3,4.300000000000001,GAGNANT
2022-12-10,Moyen,36,6,23.2,-12.8,GAGNANT
2022-12-11,FORT,11,7,27.900000000000002,16.900000000000002,GAGNANT
2022-12-11,Moyen,39,9,50.3,11.299999999999997,GAGNANT
2022-12-12,FORT,7,4,11.4,4.4,GAGNANT
2022-12-12,Moyen,40,17,76.1,36.099999999999994,GAGNANT
2022-12-13,FORT,3,3,8.0,5.0,GAGNANT
2022-12-13,Moyen,21,4,18.8,-2.1999999999999993,GAGNANT
2022-12-14,FORT,7,2,4.4,-2.5999999999999996,GAGNANT
2022-12-14,Moyen,17,8,34.0,17.0,GAGNANT
2022-12-15,FORT,8,3,5.2,-2.8,GAGNANT
2022-12-15,Moyen,25,9,27.0,2.0,GAGNANT
2022-12-16,FORT,7,5,9.6,2.5999999999999996,GAGNANT
2022-12-16,Moyen,24,10,24.1,0.10000000000000142,GAGNANT
2022-12-17,FORT,11,2,4.6,-6.4,GAGNANT
2022-12-17,Moyen,22,8,31.8,9.8,GAGNANT
2022-12-18,FORT,5,4,7.7,2.7,GAGNANT
2022-12-18,Moyen,44,10,64.9,20.900000000000006,GAGNANT
2022-12-19,FORT,2,0,0.0,-2.0,GAGNANT
2022-12-19,Moyen,29,10,40.0,11.0,GAGNANT
2022-12-20,FORT,9,5,10.6,1.5999999999999996,GAGNANT
2022-12-20,Moyen,31,5,24.2,-6.800000000000001,GAGNANT
2022-12-21,FORT,13,9,21.8,8.8,GAGNANT
2022-12-21,Moyen,26,12,52.9,26.9,GAGNANT
2022-12-22,FORT,4,1,2.9,-1.1,GAGNANT
2022-12-22,Moyen,27,6,24.2,-2.8000000000000007,GAGNANT
2022-12-23,FORT,8,6,12.2,4.199999999999999,GAGNANT
2022-12-23,Moyen,16,3,9.6,-6.4,GAGNANT
2022-12-24,FORT,7,5,8.2,1.1999999999999993,GAGNANT
2022-12-24,Moyen,11,5,22.3,11.3,GAGNANT
2022-12-25,FORT,2,1,2.8,0.7999999999999998,GAGNANT
2022-12-25,Moyen,12,2,8.5,-3.5,GAGNANT
2022-12-26,FORT,4,2,6.2,2.2,GAGNANT
2022-12-26,Moyen,20,9,39.6,19.6,GAGNANT
2022-12-27,FORT,5,2,5.5,0.5,GAGNANT
2022-12-27,Moyen,19,4,18.6,-0.3999999999999986,GAGNANT
2022-12-28,FORT,2,0,0.0,-2.0,GAGNANT
2022-12-28,Moyen,22,4,26.5,4.5,GAGNANT
2022-12-29,FORT,5,3,6.1,1.0999999999999996,GAGNANT
2022-12-29,Moyen,19,11,38.1,19.1,GAGNANT
2022-12-30,FORT,4,1,1.6,-2.4,GAGNANT
2022-12-30,Moyen,26,8,25.8,-0.1999999999999993,GAGNANT
2022-12-31,FORT,3,3,7.1,4.1,GAGNANT
2022-12-31,Moyen,15,5,14.2,-0.8000000000000007,GAGNANT
2023-01-01,FORT,4,1,2.0,-2.0,GAGNANT
2023-01-01,Moyen,10,3,9.9,-0.09999999999999964,GAGNANT
2023-01-02,FORT,13,6,11.8,-1.1999999999999993,GAGNANT
2023-01-02,Moyen,19,6,19.3,0.3000000000000007,GAGNANT
2023-01-03,FORT,7,1,2.2,-4.8,GAGNANT
2023-01-03,Moyen,18,1,5.8,-12.2,GAGNANT
2023-01-04,FORT,7,3,6.3,-0.7000000000000002,GAGNANT
2023-01-04,Moyen,17,4,16.2,-0.8000000000000007,GAGNANT
2023-01-05,FORT,6,3,5.0,-1.0,GAGNANT
2023-01-05,Moyen,18,5,14.9,-3.0999999999999996,GAGNANT
2023-01-06,FORT,4,1,2.0,-2.0,GAGNANT
2023-01-06,Moyen,28,9,36.2,8.200000000000003,GAGNANT
2023-01-07,FORT,11,4,11.4,0.40000000000000036,GAGNANT
2023-01-07,Moyen,36,13,68.4,32.400000000000006,GAGNANT
2023-01-08,FORT,8,2,3.8,-4.2,GAGNANT
2023-01-08,Moyen,23,9,35.8,12.799999999999997,GAGNANT
2023-01-09,FORT,8,4,7.300000000000001,-0.6999999999999993,GAGNANT
2023-01-09,Moyen,24,8,26.3,2.3000000000000007,GAGNANT
2023-01-10,FORT,7,5,11.9,4.9,GAGNANT
2023-01-10,Moyen,24,6,17.3,-6.699999999999999,GAGNANT
2023-01-11,FORT,8,5,11.3,3.3000000000000007,GAGNANT
2023-01-11,Moyen,16,5,19.2,3.1999999999999993,GAGNANT
2023-01-12,FORT,5,3,5.8,0.7999999999999998,GAGNANT
2023-01-12,Moyen,18,9,27.5,9.5,GAGNANT
2023-01-13,FORT,8,6,15.1,7.1,GAGNANT
2023-01-13,Moyen,17,3,9.8,-7.199999999999999,GAGNANT
2023-01-14,FORT,12,3,5.7,-6.3,GAGNANT
2023-01-14,Moyen,34,15,66.6,32.599999999999994,GAGNANT
2023-01-15,FORT,11,4,7.6,-3.4000000000000004,GAGNANT
2023-01-15,Moyen,28,7,28.5,0.5,GAGNANT
2023-01-16,FORT,5,3,5.3,0.2999999999999998,GAGNANT
2023-01-16,Moyen,19,4,24.4,5.399999999999999,GAGNANT
2023-01-17,FORT,13,4,7.8,-5.2,GAGNANT
2023-01-17,Moyen,18,5,17.6,-0.3999999999999986,GAGNANT
2023-01-18,FORT,4,3,5.8,1.7999999999999998,GAGNANT
2023-01-18,Moyen,19,3,10.1,-8.9,GAGNANT
2023-01-19,FORT,1,0,0.0,-1.0,GAGNANT
2023-01-19,Moyen,23,9,33.9,10.899999999999999,GAGNANT
2023-01-20,FORT,8,2,3.7,-4.3,GAGNANT
2023-01-20,Moyen,26,10,54.2,28.200000000000003,GAGNANT
2023-01-21,FORT,6,5,11.8,5.800000000000001,GAGNANT
2023-01-21,Moyen,29,7,24.9,-4.100000000000001,GAGNANT
2023-01-22,FORT,10,8,23.8,13.8,GAGNANT
2023-01-22,Moyen,28,12,50.3,22.299999999999997,GAGNANT
